student_id, name,surname,email,lecture,points, how_many_times_attended
2015-69553,EGE,GURCAN,e.gurcan@ce1.marmara.edu.tr,CS231,99,2
2014-59899,LALE,DILER,lalediler@ce1.marmara.edu.tr,CS231,21,2
2014-53413,OKAN,GURCAN,okangurcan@ce1.marmara.edu.tr,CS231,89,2
2014-53413,OKAN,GURCAN,okangurcan@ce1.marmara.edu.tr,CS101,67,1
2015-39443,GULSUM,ASLAN,g.aslan@ce1.marmara.edu.tr,CS101,19,2
2014-50152,ALI,AYDIN,aliaydin@ce1.marmara.edu.tr,CS101,53,1
2015-06066,UGUR,ESEN,u.esen@ce1.marmara.edu.tr,CS101,82,1
2015-73139,OKAN,YILMAZ,o.yilmaz@ce1.marmara.edu.tr,CS101,88,2
2014-37666,HUSEYIN,YILDIRIM,huseyinyildirim@ce1.marmara.edu.tr,CS231,57,1
2014-37666,HUSEYIN,YILDIRIM,huseyinyildirim@ce1.marmara.edu.tr,CS101,47,2
2014-11128,GULSUM,KOC,gulsumkoc@ce1.marmara.edu.tr,CS101,18,2
2014-11128,GULSUM,KOC,gulsumkoc@ce1.marmara.edu.tr,CS231,16,1
2015-08562,SALIH,KAYA,s.kaya@ce1.marmara.edu.tr,CS101,56,2
2014-39319,NURAY,CELIK,nuraycelik@ce1.marmara.edu.tr,CS101,82,1
2014-39319,NURAY,CELIK,nuraycelik@ce1.marmara.edu.tr,CS102,90,1
2014-39319,NURAY,CELIK,nuraycelik@ce1.marmara.edu.tr,CS365,13,2
2014-16803,RABIA,SULEYMAN,rabiasuleyman@ce1.marmara.edu.tr,CS231,98,1
2015-09158,OKAN,YILMAZ,o.yilmaz@ce1.marmara.edu.tr,CS231,13,1
2014-74873,ISMAIL,ARSLAN,ismailarslan@ce1.marmara.edu.tr,CS231,53,2
2014-35500,ALI,ILHAN,aliilhan@ce1.marmara.edu.tr,CS101,86,1
2014-35500,ALI,ILHAN,aliilhan@ce1.marmara.edu.tr,CS102,11,2
2014-35500,ALI,ILHAN,aliilhan@ce1.marmara.edu.tr,CS231,21,1
2014-38155,OKAN,CAN,okancan@ce1.marmara.edu.tr,CS101,16,2
2014-95982,BILGE,ESEN,bilgeesen@ce1.marmara.edu.tr,CS231,69,2
2014-81832,CAN,HIKMET,canhikmet@ce1.marmara.edu.tr,CS101,23,1
2014-81832,CAN,HIKMET,canhikmet@ce1.marmara.edu.tr,CS231,45,1
2014-81832,CAN,HIKMET,canhikmet@ce1.marmara.edu.tr,CS102,72,2
2014-44988,OKAN,YILMAZ,okanyilmaz@ce1.marmara.edu.tr,CS101,60,2
2014-44988,OKAN,YILMAZ,okanyilmaz@ce1.marmara.edu.tr,CS231,52,2
2015-58437,VELI,DOGAN,v.dogan@ce1.marmara.edu.tr,CS231,43,1
2015-07954,UMUT,DILER,u.diler@ce1.marmara.edu.tr,CS231,67,2
2015-07954,UMUT,DILER,u.diler@ce1.marmara.edu.tr,CS101,12,1
2014-77182,NUR,AYDOGAN,nuraydogan@ce1.marmara.edu.tr,CS231,92,1
2014-77182,NUR,AYDOGAN,nuraydogan@ce1.marmara.edu.tr,CS101,21,1
2014-17493,CANAN,DILER,canandiler@ce1.marmara.edu.tr,CS231,51,1
2014-17493,CANAN,DILER,canandiler@ce1.marmara.edu.tr,CS101,47,2
2014-17493,CANAN,DILER,canandiler@ce1.marmara.edu.tr,CS102,55,1
2014-41542,ELIF,AY,elifay@ce1.marmara.edu.tr,CS101,23,1
2014-41542,ELIF,AY,elifay@ce1.marmara.edu.tr,CS102,34,2
2015-92825,AHMET,PEK,a.pek@ce1.marmara.edu.tr,CS231,22,1
2014-81047,ASLI,SULEYMAN,aslisuleyman@ce1.marmara.edu.tr,CS231,18,1
2014-81047,ASLI,SULEYMAN,aslisuleyman@ce1.marmara.edu.tr,CS101,38,1
2015-64659,RABIA,OZDEMIR,r.ozdemir@ce1.marmara.edu.tr,CS101,50,2
2014-09413,NISA,GURCAN,nisagurcan@ce1.marmara.edu.tr,CS231,81,2
2014-09413,NISA,GURCAN,nisagurcan@ce1.marmara.edu.tr,CS101,10,1
2014-36419,BETUL,OZER,betulozer@ce1.marmara.edu.tr,CS231,31,2
2014-02217,ALI,OZKAN,aliozkan@ce1.marmara.edu.tr,CS101,59,2
2014-86282,NISA,ASLAN,nisaaslan@ce1.marmara.edu.tr,CS231,86,1
2014-86282,NISA,ASLAN,nisaaslan@ce1.marmara.edu.tr,CS101,84,2
2015-25462,AZRA,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,42,2
2015-25462,AZRA,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS101,68,1
2014-39202,FATMA,AYDOGAN,fatmaaydogan@ce1.marmara.edu.tr,CS231,63,2
2015-11677,FIKRET,GURCAN,f.gurcan@ce1.marmara.edu.tr,CS101,87,1
2015-10511,SEMRA,ARSLAN,s.arslan@ce1.marmara.edu.tr,CS231,78,1
2015-10511,SEMRA,ARSLAN,s.arslan@ce1.marmara.edu.tr,CS101,36,1
2014-51532,HILAL,ESEN,hilalesen@ce1.marmara.edu.tr,CS231,11,2
2014-95674,SALIH,OZKAN,salihozkan@ce1.marmara.edu.tr,CS231,60,2
2015-51997,HARUN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS101,32,2
2015-51997,HARUN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS102,97,1
2015-19692,HARUN,KAYA,h.kaya@ce1.marmara.edu.tr,CS231,44,1
2015-62497,UMUT,CELIK,u.celik@ce1.marmara.edu.tr,CS101,40,1
2014-13028,RABIA,SIMSEK,rabiasimsek@ce1.marmara.edu.tr,CS231,15,1
2015-49780,HASAN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS101,11,2
2015-49780,HASAN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS102,90,1
2014-40030,AZRA,ILHAN,azrailhan@ce1.marmara.edu.tr,CS101,44,2
2015-46512,GULSUM,PEK,g.pek@ce1.marmara.edu.tr,CS231,83,2
2015-19697,TUNA,FATIH,t.fatih@ce1.marmara.edu.tr,CS101,41,1
2014-46769,FIKRET,AKTAS,fikretaktas@ce1.marmara.edu.tr,CS101,99,1
2014-46769,FIKRET,AKTAS,fikretaktas@ce1.marmara.edu.tr,CS102,44,1
2014-69753,FIKRET,CELIK,fikretcelik@ce1.marmara.edu.tr,CS101,53,2
2015-63728,MEHMET,ISIK,m.isik@ce1.marmara.edu.tr,CS101,58,2
2015-63728,MEHMET,ISIK,m.isik@ce1.marmara.edu.tr,CS231,29,1
2014-95257,OZGUR,OZKAN,ozgurozkan@ce1.marmara.edu.tr,CS101,63,2
2014-95257,OZGUR,OZKAN,ozgurozkan@ce1.marmara.edu.tr,CS231,44,2
2014-73628,HARUN,GURCAN,harungurcan@ce1.marmara.edu.tr,CS101,72,1
2015-29456,OKAN,AYDIN,o.aydin@ce1.marmara.edu.tr,CS231,30,1
2014-30209,MEHMET,ISIK,mehmetisik@ce1.marmara.edu.tr,CS231,25,1
2015-47307,HILAL,KOC,h.koc@ce1.marmara.edu.tr,CS231,80,2
2014-04196,NISA,FATIH,nisafatih@ce1.marmara.edu.tr,CS101,35,1
2014-89519,SIBEL,SIMSEK,sibelsimsek@ce1.marmara.edu.tr,CS231,84,1
2014-89519,SIBEL,SIMSEK,sibelsimsek@ce1.marmara.edu.tr,CS101,93,1
2014-89519,SIBEL,SIMSEK,sibelsimsek@ce1.marmara.edu.tr,CS102,78,2
2015-13741,NURAY,ISIK,n.isik@ce1.marmara.edu.tr,CS101,19,1
2014-81022,AHMET,KOC,ahmetkoc@ce1.marmara.edu.tr,CS101,29,1
2014-81022,AHMET,KOC,ahmetkoc@ce1.marmara.edu.tr,CS102,13,1
2015-79057,FIKRET,GURCAN,f.gurcan@ce1.marmara.edu.tr,CS101,83,2
2015-39943,ASLI,DOGAN,a.dogan@ce1.marmara.edu.tr,CS231,25,2
2014-52025,SIBEL,OZDEMIR,sibelozdemir@ce1.marmara.edu.tr,CS101,53,2
2015-07284,ALI,OZER,a.ozer@ce1.marmara.edu.tr,CS101,59,2
2015-07284,ALI,OZER,a.ozer@ce1.marmara.edu.tr,CS102,30,2
2014-62111,CIGDEM,AKTAS,cigdemaktas@ce1.marmara.edu.tr,CS101,72,1
2015-77237,UMUT,FATIH,u.fatih@ce1.marmara.edu.tr,CS101,82,2
2015-28550,EFE,OZER,e.ozer@ce1.marmara.edu.tr,CS101,72,2
2014-25522,UMUT,GURCAN,umutgurcan@ce1.marmara.edu.tr,CS101,46,1
2014-25522,UMUT,GURCAN,umutgurcan@ce1.marmara.edu.tr,CS231,50,2
2014-25522,UMUT,GURCAN,umutgurcan@ce1.marmara.edu.tr,CS102,18,2
2015-14496,OKAN,CAN,o.can@ce1.marmara.edu.tr,CS101,83,1
2015-04947,MUSTAFA,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS231,13,2
2015-04947,MUSTAFA,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS101,88,1
2014-78423,BILGE,OZDEMIR,bilgeozdemir@ce1.marmara.edu.tr,CS101,66,1
2014-95607,SEMRA,PEK,semrapek@ce1.marmara.edu.tr,CS101,77,1
2015-04408,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS101,99,2
2015-04408,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS231,54,2
2015-04408,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS102,57,1
2015-65264,EFE,ISIK,e.isik@ce1.marmara.edu.tr,CS231,83,1
2014-44569,SIBEL,YILDIRIM,sibelyildirim@ce1.marmara.edu.tr,CS101,85,2
2014-44569,SIBEL,YILDIRIM,sibelyildirim@ce1.marmara.edu.tr,CS231,59,1
2015-35127,AZRA,PEK,a.pek@ce1.marmara.edu.tr,CS101,92,2
2015-35127,AZRA,PEK,a.pek@ce1.marmara.edu.tr,CS102,76,1
2014-91800,HASAN,CAN,hasancan@ce1.marmara.edu.tr,CS101,97,1
2014-91800,HASAN,CAN,hasancan@ce1.marmara.edu.tr,CS231,96,2
2015-35616,TUNA,KAYA,t.kaya@ce1.marmara.edu.tr,CS101,62,1
2014-57334,ALI,ILHAN,aliilhan@ce1.marmara.edu.tr,CS101,35,2
2015-58828,EFE,ASLAN,e.aslan@ce1.marmara.edu.tr,CS101,60,2
2015-84246,LALE,KAYA,l.kaya@ce1.marmara.edu.tr,CS101,69,2
2015-84246,LALE,KAYA,l.kaya@ce1.marmara.edu.tr,CS102,56,2
2015-84246,LALE,KAYA,l.kaya@ce1.marmara.edu.tr,CS231,46,1
2015-61933,BILGE,AYDOGAN,b.aydogan@ce1.marmara.edu.tr,CS231,48,2
2015-61933,BILGE,AYDOGAN,b.aydogan@ce1.marmara.edu.tr,CS101,67,1
2014-41542,UMUT,ILHAN,umutilhan@ce1.marmara.edu.tr,CS231,91,2
2015-98009,ASLI,PEK,a.pek@ce1.marmara.edu.tr,CS231,98,2
2014-47851,HILAL,FATIH,hilalfatih@ce1.marmara.edu.tr,CS101,65,2
2014-96392,SEMRA,PEK,semrapek@ce1.marmara.edu.tr,CS101,90,1
2014-96392,SEMRA,PEK,semrapek@ce1.marmara.edu.tr,CS231,93,2
2014-68726,BILGE,AKTAS,bilgeaktas@ce1.marmara.edu.tr,CS231,29,1
2015-75695,HUSEYIN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS101,40,1
2015-75695,HUSEYIN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS231,32,2
2015-53941,AHMET,ASLAN,a.aslan@ce1.marmara.edu.tr,CS231,29,1
2015-87909,HASAN,CELIK,h.celik@ce1.marmara.edu.tr,CS101,29,2
2015-87909,HASAN,CELIK,h.celik@ce1.marmara.edu.tr,CS231,58,2
2014-56827,ELIF,SIMSEK,elifsimsek@ce1.marmara.edu.tr,CS231,80,1
2015-68466,UGUR,SIMSEK,u.simsek@ce1.marmara.edu.tr,CS101,48,2
2015-68466,UGUR,SIMSEK,u.simsek@ce1.marmara.edu.tr,CS231,34,1
2015-30029,AHMET,DILER,a.diler@ce1.marmara.edu.tr,CS231,86,2
2014-80367,FATMA,SULEYMAN,fatmasuleyman@ce1.marmara.edu.tr,CS231,100,1
2014-23778,UMUT,SULEYMAN,umutsuleyman@ce1.marmara.edu.tr,CS231,14,1
2014-73762,BETUL,CAN,betulcan@ce1.marmara.edu.tr,CS231,89,2
2014-73762,BETUL,CAN,betulcan@ce1.marmara.edu.tr,CS101,92,1
2014-27617,FIKRET,CELIK,fikretcelik@ce1.marmara.edu.tr,CS101,24,1
2014-27617,FIKRET,CELIK,fikretcelik@ce1.marmara.edu.tr,CS231,81,2
2015-98180,UGUR,KOC,u.koc@ce1.marmara.edu.tr,CS101,93,1
2014-88746,ASLI,AKTAS,asliaktas@ce1.marmara.edu.tr,CS101,35,1
2014-88746,ASLI,AKTAS,asliaktas@ce1.marmara.edu.tr,CS231,100,1
2014-05278,BETUL,ISIK,betulisik@ce1.marmara.edu.tr,CS231,25,2
2014-01400,EFE,ESEN,efeesen@ce1.marmara.edu.tr,CS231,18,2
2015-69004,NISA,YILDIRIM,n.yildirim@ce1.marmara.edu.tr,CS101,40,2
2014-90964,UGUR,HIKMET,ugurhikmet@ce1.marmara.edu.tr,CS231,22,1
2014-90964,UGUR,HIKMET,ugurhikmet@ce1.marmara.edu.tr,CS101,66,2
2014-90964,UGUR,HIKMET,ugurhikmet@ce1.marmara.edu.tr,CS102,92,1
2014-90964,UGUR,HIKMET,ugurhikmet@ce1.marmara.edu.tr,CS365,13,2
2015-05178,EMRE,PEK,e.pek@ce1.marmara.edu.tr,CS231,60,2
2014-19477,TUNA,CAN,tunacan@ce1.marmara.edu.tr,CS101,56,2
2014-00523,HILAL,DILER,hilaldiler@ce1.marmara.edu.tr,CS101,13,1
2014-00523,HILAL,DILER,hilaldiler@ce1.marmara.edu.tr,CS102,98,2
2014-00523,HILAL,DILER,hilaldiler@ce1.marmara.edu.tr,CS231,13,2
2015-94708,LALE,FATIH,l.fatih@ce1.marmara.edu.tr,CS101,26,2
2015-84973,HARUN,CELIK,h.celik@ce1.marmara.edu.tr,CS101,13,2
2014-54599,MUSTAFA,ILHAN,mustafailhan@ce1.marmara.edu.tr,CS101,99,2
2014-54599,MUSTAFA,ILHAN,mustafailhan@ce1.marmara.edu.tr,CS231,26,2
2015-90861,ALI,ARSLAN,a.arslan@ce1.marmara.edu.tr,CS101,40,1
2015-77311,CIGDEM,ILHAN,c.ilhan@ce1.marmara.edu.tr,CS101,73,1
2015-77311,CIGDEM,ILHAN,c.ilhan@ce1.marmara.edu.tr,CS102,80,1
2015-93645,EMRE,GURCAN,e.gurcan@ce1.marmara.edu.tr,CS101,21,2
2015-14921,NURAY,OZER,n.ozer@ce1.marmara.edu.tr,CS231,22,2
2015-36397,AZRA,GUL,a.gul@ce1.marmara.edu.tr,CS231,72,2
2014-69985,HARUN,ARSLAN,harunarslan@ce1.marmara.edu.tr,CS101,46,2
2015-27798,ASLI,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,17,1
2015-27798,ASLI,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS101,66,1
2015-44781,NISA,GURCAN,n.gurcan@ce1.marmara.edu.tr,CS231,94,1
2014-82149,NISA,DILER,nisadiler@ce1.marmara.edu.tr,CS231,95,1
2014-45475,GULSUM,SULEYMAN,gulsumsuleyman@ce1.marmara.edu.tr,CS101,75,1
2014-45475,GULSUM,SULEYMAN,gulsumsuleyman@ce1.marmara.edu.tr,CS231,39,1
2014-45475,GULSUM,SULEYMAN,gulsumsuleyman@ce1.marmara.edu.tr,CS102,96,1
2014-28351,SIBEL,KOC,sibelkoc@ce1.marmara.edu.tr,CS231,20,2
2015-19981,LALE,ARSLAN,l.arslan@ce1.marmara.edu.tr,CS231,69,2
2014-36161,EMRE,AYDIN,emreaydin@ce1.marmara.edu.tr,CS231,27,1
2015-37291,UGUR,FATIH,u.fatih@ce1.marmara.edu.tr,CS101,71,1
2015-91691,ASLI,AY,a.ay@ce1.marmara.edu.tr,CS101,59,1
2015-91691,ASLI,AY,a.ay@ce1.marmara.edu.tr,CS102,100,1
2015-91691,ASLI,AY,a.ay@ce1.marmara.edu.tr,CS231,16,2
2015-75273,CAN,CAN,c.can@ce1.marmara.edu.tr,CS101,21,1
2015-75273,CAN,CAN,c.can@ce1.marmara.edu.tr,CS231,20,2
2015-26796,FATMA,DOGAN,f.dogan@ce1.marmara.edu.tr,CS231,80,1
2014-24372,SALIH,KAYA,salihkaya@ce1.marmara.edu.tr,CS101,79,2
2015-66323,VELI,GURCAN,v.gurcan@ce1.marmara.edu.tr,CS231,90,1
2015-31331,MEHMET,KAYA,m.kaya@ce1.marmara.edu.tr,CS101,56,2
2015-31331,MEHMET,KAYA,m.kaya@ce1.marmara.edu.tr,CS231,39,1
2014-21292,AYLIN,KARA,aylinkara@ce1.marmara.edu.tr,CS231,100,1
2015-91547,UMUT,HIKMET,u.hikmet@ce1.marmara.edu.tr,CS231,23,2
2014-43735,FIKRET,ARSLAN,fikretarslan@ce1.marmara.edu.tr,CS231,38,1
2014-43735,FIKRET,ARSLAN,fikretarslan@ce1.marmara.edu.tr,CS101,87,2
2014-43735,FIKRET,ARSLAN,fikretarslan@ce1.marmara.edu.tr,CS102,60,2
2014-59955,ELIF,KOC,elifkoc@ce1.marmara.edu.tr,CS101,45,2
2015-74444,MEHMET,GURCAN,m.gurcan@ce1.marmara.edu.tr,CS101,19,2
2015-41422,SEMRA,KAYA,s.kaya@ce1.marmara.edu.tr,CS231,84,2
2015-41422,SEMRA,KAYA,s.kaya@ce1.marmara.edu.tr,CS101,55,1
2014-29884,MEHMET,DILER,mehmetdiler@ce1.marmara.edu.tr,CS101,69,1
2014-29884,MEHMET,DILER,mehmetdiler@ce1.marmara.edu.tr,CS102,57,2
2014-29884,MEHMET,DILER,mehmetdiler@ce1.marmara.edu.tr,CS464,82,1
2014-29884,MEHMET,DILER,mehmetdiler@ce1.marmara.edu.tr,CS231,70,2
2014-50039,HILAL,CAN,hilalcan@ce1.marmara.edu.tr,CS231,14,1
2014-50039,HILAL,CAN,hilalcan@ce1.marmara.edu.tr,CS101,97,2
2015-10688,BETUL,DOGAN,b.dogan@ce1.marmara.edu.tr,CS101,83,1
2015-15630,MEHMET,OZER,m.ozer@ce1.marmara.edu.tr,CS231,13,1
2014-45202,HASAN,OZER,hasanozer@ce1.marmara.edu.tr,CS101,29,2
2015-50012,HUSEYIN,KARA,h.kara@ce1.marmara.edu.tr,CS101,39,1
2015-50012,HUSEYIN,KARA,h.kara@ce1.marmara.edu.tr,CS231,87,1
2015-72278,NUR,SULEYMAN,n.suleyman@ce1.marmara.edu.tr,CS231,66,1
2015-99041,MEHMET,OZKAN,m.ozkan@ce1.marmara.edu.tr,CS231,25,1
2015-86401,UGUR,OZKAN,u.ozkan@ce1.marmara.edu.tr,CS101,20,1
2015-86401,UGUR,OZKAN,u.ozkan@ce1.marmara.edu.tr,CS231,11,1
2014-28406,OKAN,ILHAN,okanilhan@ce1.marmara.edu.tr,CS101,58,2
2014-28406,OKAN,ILHAN,okanilhan@ce1.marmara.edu.tr,CS231,84,1
2015-78701,NURAY,KOC,n.koc@ce1.marmara.edu.tr,CS231,45,2
2014-96506,AHMET,KAYA,ahmetkaya@ce1.marmara.edu.tr,CS101,18,2
2014-96506,AHMET,KAYA,ahmetkaya@ce1.marmara.edu.tr,CS231,92,1
2015-15511,SALIH,ESEN,s.esen@ce1.marmara.edu.tr,CS231,33,1
2015-66779,AYLIN,ISIK,a.isik@ce1.marmara.edu.tr,CS231,47,2
2015-08457,AHMET,ILHAN,a.ilhan@ce1.marmara.edu.tr,CS231,47,1
2015-08457,AHMET,ILHAN,a.ilhan@ce1.marmara.edu.tr,CS101,93,2
2015-86610,AZRA,HIKMET,a.hikmet@ce1.marmara.edu.tr,CS231,42,2
2014-07195,AZRA,AKTAS,azraaktas@ce1.marmara.edu.tr,CS231,16,1
2014-69904,NISA,OZDEMIR,nisaozdemir@ce1.marmara.edu.tr,CS101,38,1
2015-26024,CIGDEM,YILMAZ,c.yilmaz@ce1.marmara.edu.tr,CS101,38,1
2015-26024,CIGDEM,YILMAZ,c.yilmaz@ce1.marmara.edu.tr,CS102,49,1
2015-93173,SIBEL,KURT,s.kurt@ce1.marmara.edu.tr,CS231,21,2
2015-93173,SIBEL,KURT,s.kurt@ce1.marmara.edu.tr,CS101,74,2
2014-07044,NUR,OZER,nurozer@ce1.marmara.edu.tr,CS101,45,1
2014-07044,NUR,OZER,nurozer@ce1.marmara.edu.tr,CS102,51,1
2014-30550,RABIA,AY,rabiaay@ce1.marmara.edu.tr,CS101,33,1
2014-30550,RABIA,AY,rabiaay@ce1.marmara.edu.tr,CS102,92,2
2015-91712,MEHMET,SULEYMAN,m.suleyman@ce1.marmara.edu.tr,CS231,68,1
2014-99509,GULSUM,KAYA,gulsumkaya@ce1.marmara.edu.tr,CS231,63,2
2014-99509,GULSUM,KAYA,gulsumkaya@ce1.marmara.edu.tr,CS101,61,2
2015-85015,GULSUM,GUL,g.gul@ce1.marmara.edu.tr,CS231,65,2
2014-41185,NUR,OZDEMIR,nurozdemir@ce1.marmara.edu.tr,CS101,42,2
2014-41185,NUR,OZDEMIR,nurozdemir@ce1.marmara.edu.tr,CS102,89,1
2014-41185,NUR,OZDEMIR,nurozdemir@ce1.marmara.edu.tr,CS365,44,1
2014-41185,NUR,OZDEMIR,nurozdemir@ce1.marmara.edu.tr,CS231,49,2
2015-29873,SEMRA,AKTAS,s.aktas@ce1.marmara.edu.tr,CS231,27,2
2015-29873,SEMRA,AKTAS,s.aktas@ce1.marmara.edu.tr,CS101,49,1
2015-23063,EMRE,GUL,e.gul@ce1.marmara.edu.tr,CS231,34,1
2014-78783,HARUN,DOGAN,harundogan@ce1.marmara.edu.tr,CS101,10,1
2014-78783,HARUN,DOGAN,harundogan@ce1.marmara.edu.tr,CS102,19,1
2014-78783,HARUN,DOGAN,harundogan@ce1.marmara.edu.tr,CS464,71,2
2015-41974,FIKRET,AYDOGAN,f.aydogan@ce1.marmara.edu.tr,CS101,94,2
2015-41974,FIKRET,AYDOGAN,f.aydogan@ce1.marmara.edu.tr,CS231,33,2
2015-41974,FIKRET,AYDOGAN,f.aydogan@ce1.marmara.edu.tr,CS102,37,2
2015-71107,TUNA,SIMSEK,t.simsek@ce1.marmara.edu.tr,CS101,14,2
2015-71107,TUNA,SIMSEK,t.simsek@ce1.marmara.edu.tr,CS231,96,1
2014-15583,CIGDEM,GURCAN,cigdemgurcan@ce1.marmara.edu.tr,CS231,41,2
2014-15583,CIGDEM,GURCAN,cigdemgurcan@ce1.marmara.edu.tr,CS101,71,1
2015-57119,RABIA,SIMSEK,r.simsek@ce1.marmara.edu.tr,CS231,53,1
2015-24007,ELIF,ARSLAN,e.arslan@ce1.marmara.edu.tr,CS231,54,2
2015-24007,ELIF,ARSLAN,e.arslan@ce1.marmara.edu.tr,CS101,30,2
2015-77567,RABIA,AKTAS,r.aktas@ce1.marmara.edu.tr,CS101,91,1
2015-37287,AYLIN,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS101,33,2
2015-37287,AYLIN,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS102,61,1
2015-37287,AYLIN,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,80,2
2015-57663,TUNA,SULEYMAN,t.suleyman@ce1.marmara.edu.tr,CS231,89,1
2014-00974,HARUN,AY,harunay@ce1.marmara.edu.tr,CS101,98,2
2014-00974,HARUN,AY,harunay@ce1.marmara.edu.tr,CS231,55,1
2015-33376,AYLIN,GUL,a.gul@ce1.marmara.edu.tr,CS101,58,1
2015-33376,AYLIN,GUL,a.gul@ce1.marmara.edu.tr,CS231,42,2
2015-33376,AYLIN,GUL,a.gul@ce1.marmara.edu.tr,CS102,45,2
2014-73496,CIGDEM,KAYA,cigdemkaya@ce1.marmara.edu.tr,CS101,53,2
2014-73496,CIGDEM,KAYA,cigdemkaya@ce1.marmara.edu.tr,CS231,32,1
2014-73496,CIGDEM,KAYA,cigdemkaya@ce1.marmara.edu.tr,CS102,96,1
2014-58736,FATMA,YILDIRIM,fatmayildirim@ce1.marmara.edu.tr,CS101,29,2
2014-58736,FATMA,YILDIRIM,fatmayildirim@ce1.marmara.edu.tr,CS231,18,1
2014-05457,MUSTAFA,ESEN,mustafaesen@ce1.marmara.edu.tr,CS101,34,2
2014-05457,MUSTAFA,ESEN,mustafaesen@ce1.marmara.edu.tr,CS231,95,1
2014-42188,HILAL,ILHAN,hilalilhan@ce1.marmara.edu.tr,CS231,97,2
2014-86700,NUR,AY,nuray@ce1.marmara.edu.tr,CS101,16,2
2015-27129,GULSUM,OZDEMIR,g.ozdemir@ce1.marmara.edu.tr,CS101,32,2
2015-68548,UMUT,SIMSEK,u.simsek@ce1.marmara.edu.tr,CS101,76,2
2014-36793,RABIA,SIMSEK,rabiasimsek@ce1.marmara.edu.tr,CS231,62,2
2014-36793,RABIA,SIMSEK,rabiasimsek@ce1.marmara.edu.tr,CS101,79,2
2014-36793,RABIA,SIMSEK,rabiasimsek@ce1.marmara.edu.tr,CS102,68,2
2014-95650,UMUT,FATIH,umutfatih@ce1.marmara.edu.tr,CS231,29,1
2014-95650,UMUT,FATIH,umutfatih@ce1.marmara.edu.tr,CS101,62,2
2015-89189,RABIA,OZDEMIR,r.ozdemir@ce1.marmara.edu.tr,CS231,59,1
2015-65820,SIBEL,AYDOGAN,s.aydogan@ce1.marmara.edu.tr,CS231,27,2
2015-65820,SIBEL,AYDOGAN,s.aydogan@ce1.marmara.edu.tr,CS101,28,1
2014-54828,CIGDEM,KARA,cigdemkara@ce1.marmara.edu.tr,CS101,45,2
2015-77684,MEHMET,OZER,m.ozer@ce1.marmara.edu.tr,CS231,63,1
2015-86055,CIGDEM,AKTAS,c.aktas@ce1.marmara.edu.tr,CS231,48,1
2014-73280,RABIA,KOC,rabiakoc@ce1.marmara.edu.tr,CS101,33,2
2014-73280,RABIA,KOC,rabiakoc@ce1.marmara.edu.tr,CS102,41,1
2014-73280,RABIA,KOC,rabiakoc@ce1.marmara.edu.tr,CS464,82,1
2014-97295,NUR,OZDEMIR,nurozdemir@ce1.marmara.edu.tr,CS101,14,2
2014-97295,NUR,OZDEMIR,nurozdemir@ce1.marmara.edu.tr,CS231,80,1
2014-59192,SIBEL,AYDOGAN,sibelaydogan@ce1.marmara.edu.tr,CS231,59,2
2015-49500,FIKRET,SIMSEK,f.simsek@ce1.marmara.edu.tr,CS101,31,2
2015-49500,FIKRET,SIMSEK,f.simsek@ce1.marmara.edu.tr,CS102,23,1
2015-49500,FIKRET,SIMSEK,f.simsek@ce1.marmara.edu.tr,CS231,51,1
2015-45406,SEMRA,OZER,s.ozer@ce1.marmara.edu.tr,CS231,18,2
2014-73171,SALIH,AY,salihay@ce1.marmara.edu.tr,CS231,57,2
2014-60516,AYLIN,KAYA,aylinkaya@ce1.marmara.edu.tr,CS101,75,1
2014-40604,SEMRA,KARA,semrakara@ce1.marmara.edu.tr,CS101,60,1
2014-34119,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS231,69,1
2015-07543,GULSUM,GUL,g.gul@ce1.marmara.edu.tr,CS231,34,1
2015-07845,FATMA,CELIK,f.celik@ce1.marmara.edu.tr,CS231,81,1
2015-68067,ALI,CELIK,a.celik@ce1.marmara.edu.tr,CS231,27,2
2015-49573,ELIF,PEK,e.pek@ce1.marmara.edu.tr,CS101,29,2
2015-49573,ELIF,PEK,e.pek@ce1.marmara.edu.tr,CS102,48,2
2014-89992,EFE,AYDIN,efeaydin@ce1.marmara.edu.tr,CS231,20,2
2015-05657,NURAY,KAYA,n.kaya@ce1.marmara.edu.tr,CS231,25,2
